Index,Lot,Time,pH,Temp,Current,Voltage
1252,19,오후 6:10:51.2,2.93,25.68,3.06,3.65
1253,19,오후 6:10:56.2,1.91,26.42,4.02,3.91
1254,19,오후 6:11:01.2,2.87,23.81,3.68,4.62
1255,19,오후 6:11:06.2,1.55,23.14,4.14,4.49
1256,19,오후 6:11:11.2,1.97,22.38,3.98,3.66
1257,19,오후 6:11:16.2,2.9,25.23,3.73,3.23
1258,19,오후 6:11:21.2,1.99,23.54,4.1,3.01
1259,19,오후 6:11:26.2,2.59,24.18,4.36,4.6
1260,19,오후 6:11:31.2,2.8,26.35,3.29,4.83
1261,19,오후 6:11:36.2,2.12,24.04,3.09,4.59
1262,19,오후 6:11:41.2,1.63,26.57,4.23,3.99
1263,19,오후 6:11:46.2,2.63,24.68,4.22,4.81
1264,19,오후 6:11:51.2,1.87,23.87,3.7,3.18
1265,19,오후 6:11:56.2,2.14,27.89,3.7,3.44
1266,19,오후 6:12:01.2,1.97,26.91,3.59,4.73
1267,19,오후 6:12:06.2,2.52,24.28,3.71,3.83
1268,19,오후 6:12:11.2,2.02,24.31,4.37,3.38
1269,19,오후 6:12:16.2,2.95,24.92,3.7,3.44
1270,19,오후 6:12:21.2,1.56,22.61,4.42,3.36
1271,19,오후 6:12:26.2,2.57,25.63,4.11,4.53
1272,19,오후 6:12:31.2,2.08,26.37,3.48,3.87
1273,19,오후 6:12:36.2,2.84,25.01,3.13,4.27
1274,19,오후 6:12:41.2,2.63,26.04,3.19,3.6
1275,19,오후 6:12:46.2,1.87,23.74,4.48,4.0
1276,19,오후 6:12:51.3,2.83,21.78,4.07,4.3
1277,19,오후 6:12:56.3,2.23,27.32,3.28,4.31
1278,19,오후 6:13:01.3,1.9,23.0,4.06,4.28
1279,19,오후 6:13:06.3,2.34,24.35,4.18,3.22
1280,19,오후 6:13:11.3,2.53,27.63,3.27,3.52
1281,19,오후 6:13:16.3,2.21,26.32,3.35,3.74
1282,19,오후 6:13:21.3,2.82,24.82,3.44,4.84
1283,19,오후 6:13:26.3,1.72,22.06,4.24,4.27
1284,19,오후 6:13:31.3,2.94,25.85,3.33,4.77
1285,19,오후 6:13:36.3,2.44,24.72,4.0,3.12
1286,19,오후 6:13:41.3,2.23,24.16,3.04,3.74
1287,19,오후 6:13:46.3,1.89,27.39,4.38,3.64
1288,19,오후 6:13:51.3,1.61,26.89,3.85,3.12
1289,19,오후 6:13:56.3,1.69,24.71,3.51,4.92
1290,19,오후 6:14:01.3,2.22,27.89,4.0,3.43
1291,19,오후 6:14:06.3,1.93,25.62,3.09,3.6
1292,19,오후 6:14:11.3,1.92,25.93,3.71,4.49
1293,19,오후 6:14:16.3,1.74,27.23,3.58,3.39
1294,19,오후 6:14:21.3,2.08,23.61,4.0,4.28
1295,19,오후 6:14:26.3,2.23,22.0,4.46,3.44
1296,19,오후 6:14:31.4,1.84,23.48,3.31,3.63
1297,19,오후 6:14:36.4,1.97,23.08,4.36,3.52
1298,19,오후 6:14:41.4,2.13,21.1,3.86,3.12
1299,19,오후 6:14:46.4,2.68,26.92,3.73,4.39
1300,19,오후 6:14:51.4,1.81,24.41,3.43,4.03
1301,19,오후 6:14:56.4,2.78,23.61,2.17,3.65
1302,19,오후 6:15:01.4,2.65,25.56,3.55,4.55
1303,19,오후 6:15:06.4,2.4,22.19,3.47,3.38
1304,19,오후 6:15:11.4,1.86,25.5,3.73,3.35
1305,19,오후 6:15:16.4,2.93,25.27,4.11,3.34
1306,19,오후 6:15:21.4,1.68,26.89,3.66,3.81
1307,19,오후 6:15:26.4,2.77,22.35,3.34,3.14
1308,19,오후 6:15:31.4,2.92,26.49,3.55,4.74
1309,19,오후 6:15:36.4,2.72,22.54,3.54,4.71
1310,19,오후 6:15:41.4,1.9,24.15,4.08,3.5
1311,19,오후 6:15:46.4,1.94,26.94,4.0,3.09
1312,20,오후 6:16:13.3,2.99,22.29,4.04,3.71
1313,20,오후 6:16:18.3,2.47,22.8,4.29,3.26
1314,20,오후 6:16:23.3,5.19,21.2,2.1,3.46
1315,20,오후 6:16:28.3,1.94,26.27,3.3,3.75
1316,20,오후 6:16:33.3,1.89,21.23,4.38,4.11
1317,20,오후 6:16:38.3,2.48,24.92,4.19,4.63
1318,20,오후 6:16:43.3,2.41,23.22,3.32,3.3
1319,20,오후 6:16:48.3,1.71,23.72,3.24,4.77
1320,20,오후 6:16:53.4,2.84,27.01,4.16,3.64
1321,20,오후 6:16:58.4,1.93,24.66,4.37,3.56
1322,20,오후 6:17:03.4,1.63,24.03,3.61,4.51
1323,20,오후 6:17:08.4,2.85,25.37,3.83,4.79
1324,20,오후 6:17:13.4,2.88,25.59,3.66,4.71
1325,20,오후 6:17:18.4,2.23,26.01,3.33,3.55
1326,20,오후 6:17:23.4,2.63,24.81,3.86,3.84
1327,20,오후 6:17:28.4,2.85,23.15,3.13,3.25
1328,20,오후 6:17:33.4,2.53,23.62,4.38,4.83
1329,20,오후 6:17:38.4,1.82,23.57,3.48,3.28
1330,20,오후 6:17:43.4,2.59,23.6,3.89,4.0
1331,20,오후 6:17:48.4,1.95,21.03,3.62,4.44
1332,20,오후 6:17:53.4,1.59,27.16,4.06,4.36
1333,20,오후 6:17:58.4,2.06,26.59,4.38,3.3
1334,20,오후 6:18:03.4,2.71,23.3,3.23,3.38
1335,20,오후 6:18:08.4,1.52,24.05,3.12,3.59
1336,20,오후 6:18:13.4,2.25,23.23,3.33,4.13
1337,20,오후 6:18:18.5,1.78,23.09,4.28,3.99
1338,20,오후 6:18:23.5,2.26,25.56,4.36,3.32
1339,20,오후 6:18:28.5,2.41,26.5,4.25,3.35
1340,20,오후 6:18:33.5,1.89,22.08,4.28,4.35
1341,20,오후 6:18:38.5,2.21,23.88,4.48,3.54
1342,20,오후 6:18:43.5,2.2,21.74,3.17,3.3
1343,20,오후 6:18:48.5,1.85,26.28,3.86,3.28
1344,20,오후 6:18:53.5,1.69,26.87,3.76,3.98
1345,20,오후 6:18:58.5,1.96,24.34,3.01,3.58
1346,20,오후 6:19:03.5,1.73,21.77,4.44,4.08
1347,20,오후 6:19:08.5,1.8,23.36,4.18,3.8
1348,20,오후 6:19:13.5,1.88,27.8,3.03,4.59
1349,20,오후 6:19:18.5,2.49,22.64,3.2,4.6
1350,20,오후 6:19:23.5,2.97,25.52,4.01,4.1
1351,20,오후 6:19:28.5,2.85,21.98,3.23,4.73
1352,20,오후 6:19:33.5,1.9,26.54,3.49,3.48
1353,20,오후 6:19:38.5,1.68,26.24,3.11,4.11
1354,20,오후 6:19:43.5,2.36,26.32,3.53,4.69
1355,20,오후 6:19:48.5,1.91,24.21,3.88,3.14
1356,20,오후 6:19:53.6,2.14,25.17,3.74,4.03
1357,20,오후 6:19:58.6,2.33,22.94,3.55,4.09
1358,20,오후 6:20:03.6,2.35,24.29,3.75,4.6
1359,20,오후 6:20:08.6,1.53,25.19,4.02,4.35
1360,20,오후 6:20:13.6,2.3,25.98,3.18,3.67
1361,20,오후 6:20:18.6,2.62,27.71,3.64,3.33
1362,20,오후 6:20:23.6,1.73,21.25,3.96,4.49
1363,20,오후 6:20:28.6,2.55,23.28,3.43,4.13
1364,20,오후 6:20:33.6,2.03,24.25,4.41,4.16
1365,20,오후 6:20:38.6,1.96,21.1,4.11,3.51
1366,20,오후 6:20:43.6,2.44,24.0,3.9,3.89
1367,20,오후 6:20:48.6,1.84,26.41,3.74,3.52
1368,20,오후 6:20:53.6,2.73,23.69,3.16,4.7
1369,20,오후 6:20:58.6,2.08,21.86,3.57,3.73
1370,20,오후 6:21:03.6,2.11,21.25,3.5,3.87
1371,20,오후 6:21:08.6,2.77,23.58,3.24,3.86
1372,20,오후 6:21:13.6,2.44,26.33,3.56,4.06
1373,20,오후 6:21:18.6,2.26,23.46,3.96,4.09
1374,20,오후 6:21:23.6,1.99,23.69,3.78,4.43
1375,20,오후 6:21:28.6,1.89,26.91,4.35,4.24
1376,20,오후 6:21:33.7,2.55,21.87,3.29,4.63
1377,20,오후 6:21:38.7,1.95,24.13,3.64,4.16
1378,20,오후 6:21:43.7,2.14,24.63,4.22,4.39
1379,20,오후 6:21:48.7,2.56,27.18,3.75,3.74
1380,20,오후 6:21:53.7,2.37,22.27,3.23,4.48
1381,21,오후 6:22:19.9,2.0,25.65,4.19,3.47
1382,21,오후 6:22:24.9,2.77,22.91,4.01,3.32
1383,21,오후 6:22:29.9,2.13,24.86,4.22,4.7
1384,21,오후 6:22:34.9,1.59,22.29,4.08,4.79
1385,21,오후 6:22:39.9,2.82,23.13,4.28,3.37
1386,21,오후 6:22:44.9,2.35,22.94,3.46,3.61
1387,21,오후 6:22:49.9,2.42,26.45,3.19,4.9
1388,21,오후 6:22:54.9,2.76,24.1,3.29,4.06
1389,21,오후 6:22:59.9,2.66,26.4,3.86,3.55
1390,21,오후 6:23:04.9,2.08,25.11,4.04,4.27
1391,21,오후 6:23:10.0,2.42,23.93,4.38,3.39
1392,21,오후 6:23:15.0,1.57,24.71,3.84,3.78
1393,21,오후 6:23:20.0,2.7,24.0,4.23,3.14
1394,21,오후 6:23:25.0,1.65,23.66,3.61,4.61
1395,21,오후 6:23:30.0,2.82,24.41,3.9,4.05
1396,21,오후 6:23:35.0,2.13,24.78,3.11,3.53
1397,21,오후 6:23:40.0,2.18,21.69,4.12,4.48
1398,21,오후 6:23:45.0,2.09,24.57,3.12,4.56
1399,21,오후 6:23:50.0,2.14,25.81,4.39,3.6
1400,21,오후 6:23:55.0,2.24,23.99,3.62,3.6
1401,21,오후 6:24:00.0,2.92,21.51,3.37,3.11
1402,21,오후 6:24:05.0,2.84,24.31,3.31,4.7
1403,21,오후 6:24:10.0,1.52,23.41,3.6,4.29
1404,21,오후 6:24:15.0,2.13,22.2,3.63,3.54
1405,21,오후 6:24:20.0,2.42,25.33,3.38,4.21
1406,21,오후 6:24:25.0,2.84,26.03,3.97,3.12
1407,21,오후 6:24:30.0,2.79,23.44,3.76,4.86
1408,21,오후 6:24:35.0,1.65,25.12,3.78,3.2
1409,21,오후 6:24:40.0,2.77,24.35,3.68,4.94
1410,21,오후 6:24:45.0,1.69,25.09,3.72,3.01
1411,21,오후 6:24:50.1,2.57,24.72,3.47,3.65
1412,21,오후 6:24:55.1,1.95,26.03,4.03,3.41
1413,21,오후 6:25:00.1,2.63,22.04,3.51,3.5
1414,21,오후 6:25:05.1,1.86,26.31,4.27,4.56
1415,21,오후 6:25:10.1,2.45,25.59,4.0,4.28
1416,21,오후 6:25:15.1,2.78,23.59,4.02,3.5
1417,21,오후 6:25:20.1,2.05,26.15,3.82,3.28
1418,21,오후 6:25:25.1,1.59,26.59,3.17,3.3
1419,21,오후 6:25:30.1,2.56,27.77,3.46,4.62
1420,21,오후 6:25:35.1,2.31,26.29,3.93,3.45
1421,21,오후 6:25:40.1,2.62,24.77,3.61,3.31
1422,21,오후 6:25:45.1,1.86,27.09,3.5,4.67
1423,21,오후 6:25:50.1,2.99,25.15,3.88,3.52
1424,21,오후 6:25:55.1,2.01,25.87,3.68,4.36
1425,21,오후 6:26:00.1,2.33,25.08,3.53,4.7
1426,21,오후 6:26:05.1,1.99,22.82,4.22,3.94
1427,21,오후 6:26:10.1,2.71,25.09,3.94,3.28
1428,21,오후 6:26:15.1,2.34,24.15,3.72,4.06
1429,21,오후 6:26:20.1,2.63,26.28,3.77,4.11
1430,21,오후 6:26:25.1,2.96,26.43,3.93,4.73
1431,21,오후 6:26:30.1,2.7,23.09,3.78,4.86
1432,21,오후 6:26:35.1,2.82,25.86,4.01,3.48
1433,21,오후 6:26:40.2,2.82,26.6,3.01,4.15
1434,21,오후 6:26:45.2,2.85,23.38,3.42,3.05
1435,21,오후 6:26:50.2,1.86,23.78,4.24,3.24
1436,21,오후 6:26:55.2,2.39,25.45,3.96,4.26
1437,21,오후 6:27:00.2,4.21,22.54,4.45,4.78
1438,21,오후 6:27:05.2,2.69,25.36,3.56,3.4
1439,21,오후 6:27:10.2,1.72,24.0,3.02,3.31
1440,21,오후 6:27:15.2,2.69,26.57,3.56,3.21
1441,21,오후 6:27:20.2,2.54,24.44,3.26,4.88
1442,21,오후 6:27:25.2,1.56,26.84,3.65,4.23
1443,21,오후 6:27:30.2,2.59,21.76,3.98,4.1
1444,21,오후 6:27:35.2,2.01,22.61,4.24,3.17
1445,21,오후 6:27:40.2,2.22,26.35,4.31,4.02
1446,21,오후 6:27:45.2,1.93,21.97,3.68,4.76
1447,21,오후 6:27:50.2,2.06,26.18,3.43,3.63
1448,21,오후 6:27:55.2,2.92,23.44,3.57,4.66
1449,21,오후 6:28:00.2,1.88,22.27,3.64,3.34
1450,22,오후 6:28:25.6,2.3,23.56,4.37,4.06
1451,22,오후 6:28:30.6,2.2,23.21,4.29,4.72
1452,22,오후 6:28:35.6,2.61,27.96,4.11,3.21
1453,22,오후 6:28:40.6,2.12,26.16,3.3,4.73
1454,22,오후 6:28:45.6,2.99,24.72,3.78,4.16
1455,22,오후 6:28:50.6,1.87,24.16,3.07,4.84
1456,22,오후 6:28:55.6,1.98,26.15,3.95,3.8
1457,22,오후 6:29:00.6,2.07,24.34,3.08,4.89
1458,22,오후 6:29:05.6,2.3,27.31,4.36,4.74
1459,22,오후 6:29:10.6,2.63,21.91,3.19,3.33
1460,22,오후 6:29:15.6,2.71,24.35,3.65,3.21
1461,22,오후 6:29:20.6,2.79,25.55,4.27,4.82
1462,22,오후 6:29:25.6,2.19,23.03,3.33,3.79
1463,22,오후 6:29:30.6,1.6,26.49,3.06,4.44
1464,22,오후 6:29:35.7,2.44,21.69,4.22,3.93
1465,22,오후 6:29:40.7,2.25,26.31,3.18,3.17
1466,22,오후 6:29:45.7,1.76,23.43,3.1,4.74
1467,22,오후 6:29:50.7,1.73,21.77,3.49,4.39
1468,22,오후 6:29:55.7,1.89,23.88,4.14,3.82
1469,22,오후 6:30:00.7,1.63,24.52,3.44,3.7
1470,22,오후 6:30:05.7,2.3,23.96,3.35,3.83
1471,22,오후 6:30:10.7,1.99,25.42,4.33,4.54
1472,22,오후 6:30:15.7,1.92,24.28,3.52,3.36
1473,22,오후 6:30:20.7,2.62,22.47,3.06,3.04
1474,22,오후 6:30:25.7,1.6,21.8,3.14,3.43
1475,22,오후 6:30:30.7,1.68,24.98,3.13,3.79
1476,22,오후 6:30:35.7,2.86,22.55,3.66,4.51
1477,22,오후 6:30:40.7,1.95,23.1,3.24,4.39
1478,22,오후 6:30:45.7,2.9,24.91,3.82,4.87
1479,22,오후 6:30:50.8,2.35,25.82,3.22,4.62
1480,22,오후 6:30:55.8,1.7,23.35,3.78,3.7
1481,22,오후 6:31:00.8,2.41,25.48,4.34,4.01
1482,22,오후 6:31:05.8,1.58,24.93,3.72,4.02
1483,22,오후 6:31:10.8,2.13,23.89,4.35,4.56
1484,22,오후 6:31:15.8,2.04,25.82,4.13,3.58
1485,22,오후 6:31:20.8,2.07,24.2,4.07,3.51
1486,22,오후 6:31:25.8,2.83,22.38,4.07,4.41
1487,22,오후 6:31:30.8,2.11,23.73,4.42,4.95
1488,22,오후 6:31:35.8,2.79,21.21,3.08,3.99
1489,22,오후 6:31:40.8,2.54,22.85,3.64,3.45
1490,22,오후 6:31:45.8,1.95,21.38,3.68,4.54
1491,22,오후 6:31:50.8,2.54,24.28,3.41,3.99
1492,22,오후 6:31:55.8,1.71,23.74,3.63,4.27
1493,22,오후 6:32:00.8,1.64,26.87,4.35,3.15
1494,22,오후 6:32:05.8,1.73,23.02,3.14,4.94
1495,22,오후 6:32:10.8,2.37,26.8,4.11,3.3
1496,22,오후 6:32:15.8,2.03,26.03,3.12,4.32
1497,22,오후 6:32:20.8,1.51,26.88,3.91,4.49
1498,22,오후 6:32:25.9,2.59,27.84,4.42,4.89
1499,22,오후 6:32:30.9,2.39,26.48,4.3,3.31
1500,22,오후 6:32:35.9,1.73,21.38,3.72,4.46
1501,22,오후 6:32:40.9,1.68,24.46,3.44,4.66
1502,22,오후 6:32:45.9,2.03,25.83,3.85,4.81
1503,22,오후 6:32:50.9,1.78,26.23,3.9,3.37
1504,22,오후 6:32:55.9,2.63,23.16,4.33,3.05
1505,22,오후 6:33:00.9,2.96,21.71,4.12,3.32
1506,22,오후 6:33:05.9,1.61,25.93,3.89,4.15
1507,22,오후 6:33:10.9,2.16,24.86,4.03,3.02
1508,22,오후 6:33:15.9,2.49,21.16,4.15,3.21
1509,22,오후 6:33:20.9,2.06,27.93,4.23,3.12
1510,22,오후 6:33:25.9,1.68,23.22,4.32,3.87
1511,22,오후 6:33:30.9,1.59,22.04,3.92,4.61
1512,22,오후 6:33:35.9,2.08,24.34,3.3,4.58
1513,22,오후 6:33:40.9,2.63,23.85,3.8,4.46
1514,22,오후 6:33:45.9,1.9,21.49,4.48,4.84
1515,22,오후 6:33:50.9,1.98,21.84,3.93,4.81
1516,22,오후 6:33:55.9,1.99,23.39,4.03,3.59
1517,22,오후 6:34:00.9,2.13,26.07,3.18,3.93
1518,22,오후 6:34:06.0,2.38,21.97,3.72,4.1
1,1,오후 4:25:00.0,2.31,22.5,4.21,3.72
2,1,오후 4:25:05.0,2.34,25.53,3.87,3.66
3,1,오후 4:25:10.0,2.54,25.75,3.58,3.61
4,1,오후 4:25:15.0,2.08,25.1,3.04,4.15
5,1,오후 4:25:20.0,1.95,25.73,3.17,4.61
6,1,오후 4:25:25.0,1.68,21.65,4.01,3.8
7,1,오후 4:25:30.0,1.69,24.91,4.2,3.98
8,1,오후 4:25:35.0,2.07,25.97,3.69,3.99
9,1,오후 4:25:40.0,2.03,24.89,3.89,3.4
10,1,오후 4:25:45.0,2.81,27.81,3.86,3.55
11,1,오후 4:25:50.0,2.65,25.37,4.44,4.41
12,1,오후 4:25:55.0,1.67,21.35,3.96,3.49
13,1,오후 4:26:00.0,1.64,23.27,4.07,3.27
14,1,오후 4:26:05.0,2.47,21.77,3.91,3.48
15,1,오후 4:26:10.0,1.77,23.33,3.19,4.12
16,1,오후 4:26:15.0,2.35,21.81,3.13,3.02
17,1,오후 4:26:20.0,2.4,26.17,4.16,3.01
18,1,오후 4:26:25.0,1.92,23.24,3.3,3.92
19,1,오후 4:26:30.0,2.23,26.28,4.12,3.64
20,1,오후 4:26:35.0,1.99,24.78,3.24,4.71
21,1,오후 4:26:40.0,2.26,26.06,3.59,3.67
22,1,오후 4:26:45.0,2.49,24.71,4.04,4.46
23,1,오후 4:26:50.0,1.89,23.51,3.01,3.22
24,1,오후 4:26:55.1,1.64,23.55,3.43,4.39
25,1,오후 4:27:00.1,1.58,27.18,3.45,4.53
26,1,오후 4:27:05.1,2.72,27.7,3.17,4.68
27,1,오후 4:27:10.1,2.16,24.24,4.01,4.38
28,1,오후 4:27:15.1,2.96,27.33,3.37,4.49
29,1,오후 4:27:20.1,2.5,26.51,3.64,3.29
30,1,오후 4:27:25.1,2.9,21.06,4.23,4.63
31,1,오후 4:27:30.1,2.46,26.85,3.72,4.2
32,1,오후 4:27:35.1,1.56,26.2,3.19,4.19
33,1,오후 4:27:40.1,2.62,27.93,3.68,3.86
34,1,오후 4:27:45.1,2.95,21.13,3.84,4.7
35,1,오후 4:27:50.1,2.42,22.95,4.41,3.37
36,1,오후 4:27:55.1,2.77,23.55,3.18,4.67
37,1,오후 4:28:00.1,1.96,27.8,4.04,4.09
38,1,오후 4:28:05.1,1.61,25.61,3.44,4.95
39,1,오후 4:28:10.1,2.38,22.53,3.68,3.53
40,1,오후 4:28:15.1,1.73,24.25,4.21,3.84
41,1,오후 4:28:20.1,1.59,22.73,3.5,4.42
42,1,오후 4:28:25.2,2.35,21.24,4.45,3.7
43,1,오후 4:28:30.2,2.82,23.95,3.72,3.76
44,1,오후 4:28:35.2,2.53,26.31,3.76,4.01
45,1,오후 4:28:40.2,2.49,24.45,3.71,3.36
46,1,오후 4:28:45.2,2.04,25.41,3.44,3.14
47,1,오후 4:28:50.2,2.35,27.91,3.11,4.88
48,1,오후 4:28:55.2,2.21,24.17,3.26,3.1
49,1,오후 4:29:00.2,1.94,25.81,3.02,3.52
50,1,오후 4:29:05.2,2.03,25.2,4.02,3.09
51,1,오후 4:29:10.2,2.43,24.97,3.86,3.79
52,1,오후 4:29:15.2,2.5,25.0,4.27,3.58
53,1,오후 4:29:20.2,2.62,26.15,3.81,4.75
54,1,오후 4:29:25.2,1.9,26.64,3.73,3.62
55,1,오후 4:29:30.2,2.11,22.24,4.16,3.76
56,1,오후 4:29:35.2,2.7,23.14,3.95,4.09
57,1,오후 4:29:40.2,2.02,25.65,4.16,4.17
58,1,오후 4:29:45.2,1.73,27.24,3.25,3.16
59,1,오후 4:29:50.2,2.04,21.29,4.21,4.25
60,1,오후 4:29:55.2,2.64,22.48,4.28,3.51
61,1,오후 4:30:00.2,2.77,26.62,3.14,3.96
62,1,오후 4:30:05.2,2.11,25.56,4.21,3.13
63,1,오후 4:30:10.2,1.61,23.79,3.03,4.95
64,1,오후 4:30:15.3,1.57,21.62,4.02,4.45
65,1,오후 4:30:20.3,2.41,22.68,3.05,4.29
66,1,오후 4:30:25.3,2.06,23.39,4.33,3.96
67,1,오후 4:30:30.3,2.03,24.86,3.72,4.91
68,1,오후 4:30:35.3,2.18,23.96,3.21,4.29
69,1,오후 4:30:40.3,2.75,27.6,4.21,4.93
70,2,오후 4:31:05.9,2.38,24.65,3.53,3.73
71,2,오후 4:31:10.9,2.73,22.87,4.41,3.63
72,2,오후 4:31:15.9,2.56,22.77,4.1,4.23
73,2,오후 4:31:20.9,2.57,24.64,4.46,4.81
74,2,오후 4:31:25.9,2.97,26.73,3.63,3.5
75,2,오후 4:31:30.9,2.83,23.34,4.14,4.6
76,2,오후 4:31:35.9,2.81,25.29,3.06,4.57
77,2,오후 4:31:40.9,2.96,26.87,4.25,1.78
78,2,오후 4:31:45.9,2.37,22.24,3.05,4.83
79,2,오후 4:31:50.9,1.6,24.09,3.39,3.86
80,2,오후 4:31:55.9,2.7,25.75,4.49,3.72
81,2,오후 4:32:00.9,1.87,27.77,3.71,4.92
82,2,오후 4:32:05.9,2.51,21.94,3.18,3.26
83,2,오후 4:32:10.9,2.77,24.98,4.27,4.62
84,2,오후 4:32:16.0,1.74,23.01,4.3,4.03
85,2,오후 4:32:21.0,1.52,22.92,3.17,3.36
86,2,오후 4:32:26.0,2.65,26.49,4.4,3.35
87,2,오후 4:32:31.0,2.21,22.8,4.32,4.13
88,2,오후 4:32:36.0,2.06,22.46,4.08,3.97
89,2,오후 4:32:41.0,2.76,22.78,3.99,4.26
90,2,오후 4:32:46.0,1.6,23.04,3.94,3.12
91,2,오후 4:32:51.0,2.94,23.04,3.58,4.12
92,2,오후 4:32:56.0,1.69,22.15,3.02,4.16
93,2,오후 4:33:01.0,1.84,26.43,4.19,4.73
94,2,오후 4:33:06.0,1.69,26.36,4.41,3.12
95,2,오후 4:33:11.0,2.45,24.92,3.73,4.42
96,2,오후 4:33:16.0,2.15,24.93,3.18,3.57
97,2,오후 4:33:21.0,1.86,25.79,3.98,4.6
98,2,오후 4:33:26.0,2.78,24.39,3.32,4.44
99,2,오후 4:33:31.0,2.91,24.77,3.94,4.73
100,2,오후 4:33:36.0,2.43,25.5,3.85,4.28
101,2,오후 4:33:41.0,1.65,27.69,3.17,4.09
102,2,오후 4:33:46.0,2.93,22.23,4.08,3.68
103,2,오후 4:33:51.0,2.89,27.67,3.24,4.31
104,2,오후 4:33:56.0,1.63,22.18,3.01,4.78
105,2,오후 4:34:01.1,2.09,25.41,3.02,4.25
106,2,오후 4:34:06.1,1.52,26.3,3.59,3.44
107,2,오후 4:34:11.1,1.97,23.05,4.38,4.78
108,2,오후 4:34:16.1,2.69,23.69,3.1,4.31
109,2,오후 4:34:21.1,2.18,27.78,3.54,3.97
110,2,오후 4:34:26.1,1.8,21.18,3.48,4.17
111,2,오후 4:34:31.1,2.23,23.61,3.42,3.06
112,2,오후 4:34:36.1,2.08,24.08,3.83,4.1
113,2,오후 4:34:41.1,2.32,22.71,3.05,4.07
114,2,오후 4:34:46.1,1.82,25.54,4.08,4.36
115,2,오후 4:34:51.1,2.18,23.14,3.92,4.0
116,2,오후 4:34:56.1,1.62,22.02,3.66,4.55
117,2,오후 4:35:01.1,1.67,25.51,3.34,3.89
118,2,오후 4:35:06.1,2.05,23.2,3.14,3.7
119,2,오후 4:35:11.1,2.08,25.97,3.74,3.12
120,2,오후 4:35:16.1,2.26,26.53,3.54,3.61
121,2,오후 4:35:21.1,1.54,26.69,3.38,3.42
122,2,오후 4:35:26.1,1.74,22.05,4.12,3.61
123,2,오후 4:35:31.1,2.08,25.5,4.31,3.47
124,2,오후 4:35:36.1,2.98,23.13,4.23,3.57
125,2,오후 4:35:41.1,1.8,21.65,3.68,4.94
126,2,오후 4:35:46.1,2.93,25.43,3.2,4.57
127,2,오후 4:35:51.1,1.7,23.95,4.17,3.1
128,2,오후 4:35:56.2,2.64,23.37,3.82,3.32
129,2,오후 4:36:01.2,2.5,25.76,3.36,4.88
130,2,오후 4:36:06.2,2.01,22.51,3.44,3.33
131,2,오후 4:36:11.2,2.8,23.29,3.37,3.25
132,2,오후 4:36:16.2,1.82,24.04,4.46,3.55
133,2,오후 4:36:21.2,3.42,25.32,3.12,3.07
134,2,오후 4:36:26.2,1.69,23.73,4.39,3.53
135,2,오후 4:36:31.2,2.73,24.37,4.18,3.99
136,2,오후 4:36:36.2,1.65,22.09,3.64,3.18
137,2,오후 4:36:41.2,2.57,24.93,3.77,3.96
138,2,오후 4:36:46.2,2.13,27.59,4.22,3.84
139,3,오후 4:37:13.0,1.7,22.66,3.21,4.06
140,3,오후 4:37:18.0,1.51,22.01,3.37,3.39
141,3,오후 4:37:23.0,1.68,24.46,4.12,4.18
142,3,오후 4:37:28.1,2.2,25.39,3.73,4.72
143,3,오후 4:37:33.1,2.56,25.45,3.76,4.79
144,3,오후 4:37:38.1,1.98,22.6,3.17,4.52
145,3,오후 4:37:43.1,2.0,24.61,3.66,3.49
146,3,오후 4:37:48.1,2.91,26.33,3.88,3.94
147,3,오후 4:37:53.1,2.95,22.9,4.24,3.58
148,3,오후 4:37:58.1,2.21,23.8,4.22,4.54
149,3,오후 4:38:03.1,1.56,26.18,3.35,3.38
150,3,오후 4:38:08.1,2.97,21.12,3.57,4.54
151,3,오후 4:38:13.1,2.15,25.17,3.79,3.61
152,3,오후 4:38:18.1,2.6,22.55,3.23,3.91
153,3,오후 4:38:23.1,2.06,21.75,3.99,4.0
154,3,오후 4:38:28.1,2.62,23.92,3.77,4.31
155,3,오후 4:38:33.1,2.09,26.7,4.19,4.13
156,3,오후 4:38:38.1,2.95,24.51,3.89,3.25
157,3,오후 4:38:43.1,2.31,26.5,4.44,3.22
158,3,오후 4:38:48.1,2.13,23.3,3.6,3.61
159,3,오후 4:38:53.1,1.89,23.68,4.04,4.05
160,3,오후 4:38:58.1,1.59,26.8,3.99,3.73
161,3,오후 4:39:03.1,1.96,23.66,4.48,4.22
162,3,오후 4:39:08.1,2.26,22.65,4.26,4.84
163,3,오후 4:39:13.2,1.54,24.52,3.32,3.41
164,3,오후 4:39:18.2,2.13,25.1,3.5,3.67
165,3,오후 4:39:23.2,1.76,27.86,3.32,3.11
166,3,오후 4:39:28.2,2.69,27.19,3.32,3.96
167,3,오후 4:39:33.2,2.62,25.83,3.62,3.48
168,3,오후 4:39:38.2,2.48,26.84,3.31,3.62
169,3,오후 4:39:43.2,2.69,26.25,3.88,4.97
170,3,오후 4:39:48.2,2.29,23.15,4.29,3.68
171,3,오후 4:39:53.2,2.35,26.35,3.78,4.47
172,3,오후 4:39:58.2,1.74,25.27,3.51,4.29
173,3,오후 4:40:03.2,1.58,26.66,4.43,3.83
174,3,오후 4:40:08.2,2.69,23.16,3.35,3.79
175,3,오후 4:40:13.2,2.38,23.67,3.95,4.86
